TRX DATE,TRX NUMBER,SALES CHANNEL,CUSTOMER NUMBER,ORG Name,Type,Month,Year,ORG,ITEM CODE,FRANCHISE,ITEM DESC,FAMILY,CLASS,SUBCLASS,UIS TYPE,QUANTITY,Unit Price,Discount Amount,Discount Amount(%),Net Amount,Vat Amount,TOTAL AMOUNT
2023-09-25,2311063735,REUI,7596,,INV,SEP,2023,EAC,HS18CPVI23,HISENSE,Indoor Split A/C 18400 BTU Cool - Inverter - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,2,1325.65,-652.16,24.6,1999.14,299.87,2299.01
2023-09-26,2321023412,RECA,7233,,INV,SEP,2023,TPC,MM-EG34PB(BK),TOSHIBA,"34L GRILL MICROWAVE, DIGITAL, STEEL, 220V, 60HZ - Black",SDA,MICROWAVE,GRILL,0-Month,1,520.87,-43.48,8.35,477.39,71.61,549.0
2023-09-27,2311064488,RECA,7233,,INV,SEP,2023,EAC,EHH3320NVK,ELECTROLUX,B.I 30 Cm Electric Domino Hob (Induction),HA,BUILT-IN,HOB,0-Month,1,1807.83,-1092.26,60.42,715.57,107.34,822.91
2023-09-26,2328001557,RECA,7233,,CM,SEP,2023,TPC,75U7880EE,TOSHIBA,"75"" ULTRA HD 4K LED TV WITH ANDROID 8.0",CE,LCD/LED TV,ULTRA HD,0-Month,-1,7173.04,5521.73,76.98,-1651.31,-247.7,-1899.01
2023-09-28,2311065264,RECA,4207,,INV,SEP,2023,EAC,HS18CPVO23,HISENSE,Outdoor Split A/C 18400 BTU Cool - Inverter - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,6,1325.65,-2256.54,28.37,5697.36,854.6,6551.96
2023-09-30,2311065965,REUI,7596,,INV,SEP,2023,EAC,PIPE V-24,WHITE WESTINGHOUSE,4 Meter copper pipe for 24K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,6,0.01,0.0,0.0,0.06,0.01,0.07
2023-09-30,2311066001,RECA,4207,,INV,SEP,2023,EAC,QW-MA814K-SS3,SHARP,"Dish Washer, 14 Place Setting, 8 Programs - Silver",HA,DISH WASHER,FREE STANDING,0-Month,1,1390.43,-138.26,9.94,1252.17,187.83,1440.0
2023-10-03,2311066524,REUI,7596,,INV,OCT,2023,EAC,WWA20K22R,WHITE WESTINGHOUSE,Window A/C 18000 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,1,1346.96,-43.49,3.23,1303.47,195.52,1498.99
2023-10-08,2311070111,RECA,7233,,INV,OCT,2023,EAC,WWS12K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 12000 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,847.39,-43.48,5.13,803.91,120.58,924.49
2023-10-09,2321025693,RECA,4207,,INV,OCT,2023,TPC,AW-UK1100HUPBB(SG),TOSHIBA,"TL Washer 10kg, UFB Wash, 220-230V, 60HZ - Silver",HA,LAUNDRY A,FA TOP LOADING,0-Month,1,1738.26,-330.35,19.0,1407.91,211.18,1619.09
2023-10-14,2311071108,RECA,7233,,INV,OCT,2023,EAC,EWF1141AESA,ELECTROLUX,11KG UltimateCare FL Washer with Vapour Care Technology,HA,LAUNDRY A,FA FRONT LOADING,0-Month,1,3651.3,-1500.05,41.08,2151.25,322.69,2473.94
2023-10-13,2321026127,RECA,7233,,INV,OCT,2023,TPC,MM-EG34PB(BK),TOSHIBA,"34L GRILL MICROWAVE, DIGITAL, STEEL, 220V, 60HZ - Black",SDA,MICROWAVE,GRILL,0-Month,1,520.87,0.0,0.0,520.87,78.14,599.01
2023-10-15,2311071237,RECA,7233,,INV,OCT,2023,EAC,PIPE-18/24,WHITE WESTINGHOUSE,4 Meter copper pipe for 18K/24K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,6,0.01,0.0,0.0,0.06,0.01,0.07
2023-10-17,2311071466,RECA,7233,,INV,OCT,2023,EAC,WWS18K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 18400 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,2,999.57,-373.06,18.66,1626.08,243.92,1870.0
2023-10-24,2311072477,RECA,7233,,INV,OCT,2023,EAC,EK-EEWA7300AR,ELECTROLUX,KETTLE 2400W 1.7L  STAINLESS STEEL,SDA,LHA,ELECTRIC KETTLE,0-Month,1,260.0,-132.08,50.8,127.92,19.18,147.1
2023-10-28,2311072858,RECA,7233,,INV,OCT,2023,EAC,DWD60UBW,DORA,"Bottom Loading UV Lamp Sterilizer, White, SS Tank",SDA,WATER DISPENSER,FREE STANDING,0-Month,1,1042.61,-304.35,29.19,738.26,110.74,849.0
2023-10-29,2311073078,RECA,7233,,INV,OCT,2023,EAC,WWFR21KS,WHITE WESTINGHOUSE,21 Cu Ft. SS Full Refrigerator Inverter Compressor R600a,HA,REFRIGERATORS,ALL REFRIGERATOR,0-Month,1,3216.52,-173.92,5.41,3042.6,456.39,3498.99
2023-10-30,2311073187,RECA,4207,,INV,OCT,2023,EAC,WWS18K23I,WHITE WESTINGHOUSE,Indoor split  A/C 18400 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,7,999.57,-639.17,9.13,6357.82,953.67,7311.49
2023-07-04,2311041373,RECA,7233,,INV,JUL,2023,EAC,PIPE V-30/36,WHITE WESTINGHOUSE,5 Meter copper pipe for 30K/36K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-07-05,2311041537,RECA,7233,,INV,JUL,2023,EAC,WWS18G22I,WHITE WESTINGHOUSE,Indoor Split A/C 17800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1130.0,0.0,0.0,1130.0,169.5,1299.5
2023-07-08,2311041878,RECA,7233,,INV,JUL,2023,EAC,DS24T23WC,DORA,Outdoor Split A/C 22000 BTU Cool WiFi HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1216.96,-86.96,7.15,1130.0,169.5,1299.5
2023-07-09,2311041927,RECA,7233,,INV,JUL,2023,EAC,DA20K23R,DORA,Window A/C 18000 BTU Cool Hi-EER Class F R410A,HVPAC,WAC,WAC ROTARY,0-Month,3,1260.0,-130.44,3.45,3649.56,547.43,4196.99
2023-07-09,2321016241,RECA,7233,,INV,JUL,2023,TPC,AW-DK1775WUPBB(WK),TOSHIBA,"TL WASHER 15 KG,UFB WASH,SDD INVERTER,60HZ - WHITE/BLACK",HA,LAUNDRY A,FA TOP LOADING,0-Month,1,2433.91,-260.87,10.72,2173.04,325.95,2498.99
2023-07-09,2311041965,RECA,7233,,INV,JUL,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-07-15,2321016451,REUI,7596,,INV,JUL,2023,TPC,AW-K900DUPBB(SG),TOSHIBA,"TL Washer 8kg,Pump,Great Wave,Glass Lid,60hz - Silver",HA,LAUNDRY A,FA TOP LOADING,0-Month,1,1999.13,-434.78,21.75,1564.35,234.65,1799.0
2023-07-17,2311042953,RECA,4207,,INV,JUL,2023,EAC,WWS36T22PC,WHITE WESTINGHOUSE,Outdoor Split A/C 30600 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,2760.43,-1067.36,38.67,1693.07,253.96,1947.03
2023-07-16,2318002197,RECA,7233,,CM,JUL,2023,EAC,WWR9VS650,WHITE WESTINGHOUSE,Fridge 22.96 Cu Ft/650 Ltr SS Inverter Compressor,HA,REFRIGERATORS,TOP MOUNT,0-Month,-1,3738.26,695.65,18.61,-3042.61,-456.39,-3499.0
2023-07-19,2311043270,RECA,7233,,INV,JUL,2023,EAC,AH-A18ATS,SHARP,Indoor Split A/C 18000 BTU Cool HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,3,1064.78,-65.22,2.04,3129.12,469.37,3598.49
2023-07-20,2311043503,REEM,4986,,INV,JUL,2023,EAC,MQ9E3AH/A,APPLE MACINTOSH,iPhone 14 Pro Max 256GB Deep Purple,TELECOM,MOBILES,SMART PHONES,0-Month,1,5042.61,-434.78,8.62,4607.83,691.18,5299.01
2023-07-20,2311043555,RECA,7233,,INV,JUL,2023,EAC,WWR9VS650,WHITE WESTINGHOUSE,Fridge 22.96 Cu Ft/650 Ltr SS Inverter Compressor,HA,REFRIGERATORS,TOP MOUNT,0-Month,1,3738.26,-695.65,18.61,3042.61,456.39,3499.0
2023-07-27,2311043981,RECA,7233,,INV,JUL,2023,EAC,PIPE V-30/36,WHITE WESTINGHOUSE,5 Meter copper pipe for 30K/36K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-07-30,2311044184,RECA,7233,,INV,JUL,2023,EAC,PIPE-30,WHITE WESTINGHOUSE,5 Meter copper pipe for 30K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-08-01,2311045460,RECA,7233,,INV,AUG,2023,EAC,WWS30G22C,WHITE WESTINGHOUSE,Outdoor Split A/C 27400 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1803.91,0.0,0.0,1803.91,270.59,2074.5
2023-08-07,2311048793,RECA,7233,,INV,AUG,2023,EAC,WWFL10VW12,WHITE WESTINGHOUSE,"FRONT LOAD WASHER 12KG, INVERTER, WITH PUMP, 1400RPM",HA,LAUNDRY,FA FRONT LOADING,0-Month,1,1999.13,0.0,0.0,1999.13,299.87,2299.0
2023-08-30,2321020860,REUI,7561,,INV,AUG,2023,TPC,TWD-BK90S2(WK),TOSHIBA,"FL Washer 8/5kg Combo, Inverter, Digital - White",HA,LAUNDRY A,WASHER DRYER COMBO,0-Month,1,2173.04,-173.91,8.0,1999.13,299.87,2299.0
2023-09-04,2311054616,REUI,7561,,INV,SEP,2023,EAC,WWS18G22I,WHITE WESTINGHOUSE,Indoor Split A/C 17800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1130.0,0.0,0.0,1130.0,169.5,1299.5
2023-09-06,2311054830,REEM,3540,,INV,SEP,2023,EAC,WWS12K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 12000 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,847.39,-43.48,5.13,803.91,120.58,924.49
2023-09-10,2311059927,RECA,7233,,INV,SEP,2023,EAC,WWS30T22PI,WHITE WESTINGHOUSE,Indoor Split A/C 27800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,3,2260.43,-2217.39,32.7,4563.9,684.59,5248.49
2023-09-10,2311059941,RECA,7233,,INV,SEP,2023,EAC,55DYAC40,DORA,"55 Inch, UHD 4K, Android 11, Dolby Audio, 2.1 HDMI",CE,LCD/LED TV,LED TV,0-Month,1,1260.0,-130.44,10.35,1129.56,169.43,1298.99
2023-09-16,2311062475,RECA,7233,,INV,SEP,2023,EAC,PIPE-18/24,WHITE WESTINGHOUSE,4 Meter copper pipe for 18K/24K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-09-21,2311063261,RECA,7233,,INV,SEP,2023,EAC,WWA20K22R,WHITE WESTINGHOUSE,Window A/C 18000 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,1,1346.96,-43.49,3.23,1303.47,195.52,1498.99
2023-09-21,2311063251,RECA,4207,,INV,SEP,2023,EAC,WWUF17TVS,WHITE WESTINGHOUSE,17 CuFt/481 Ltr SS Commercial Upright Freezer,HA,FREEZERS,UPRIGHT FREEZER,0-Month,1,3042.61,-460.87,15.15,2581.74,387.26,2969.0
2023-09-23,2311063432,RECA,7233,,INV,SEP,2023,EAC,EK-EER73DB,ELECTROLUX,FLOOR STICK RECHARGEABLE 14.4V,SDA,VACCUM CLEANERS,CANNISTER,0-Month,2,668.7,-1337.38,100.0,0.02,0.0,0.02
2023-09-28,2311064915,REEM,3063,,INV,SEP,2023,EAC,4T-C75EK2NX,SHARP,"75 Inch, 4K, Android 11, HDR, Dolby Vision, Dolby Atmos, HDMI 2.1, Made In Japan Panel",CE,LCD/LED TV,LED TV,0-Month,1,5216.52,-2433.92,46.66,2782.6,417.39,3199.99
2023-09-28,2311065264,RECA,4207,,INV,SEP,2023,EAC,HS18CPVI23,HISENSE,Indoor Split A/C 18400 BTU Cool - Inverter - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,6,1325.65,-2256.54,28.37,5697.36,854.6,6551.96
2023-09-29,2321024477,RECA,7233,,INV,SEP,2023,TPC,TBA-36LMG5G089KS-SA,TOSHIBA,"Gas Cooker 90x60, 5 burner with Rotisserie & Convection - SS",HA,COOKING RANGE,GAS COOKER,0-Month,1,1999.13,-86.96,4.35,1912.17,286.82,2198.99
2023-10-02,2321024963,REUI,7561,,INV,OCT,2023,TPC,MM-EG34PB(BK),TOSHIBA,"34L GRILL MICROWAVE, DIGITAL, STEEL, 220V, 60HZ - Black",SDA,MICROWAVE,GRILL,0-Month,1,520.87,0.0,0.0,520.87,78.14,599.01
2023-10-17,2311071532,RECA,7233,,INV,OCT,2023,EAC,65DYW50,DORA,"65"" 4K HDR, LG WEBOS SMART TV, 2.1 HDMI, MAGIC REMOTE",CE,LCD/LED TV,LED,0-Month,1,2086.09,-521.74,25.01,1564.35,234.65,1799.0
2023-07-08,2321016199,REUI,7561,,INV,JUL,2023,TPC,WF1510WHT,LG,WM FL 15KG / 6 Motion / TurboWash / Wi-Fi / DD Motor,HA,LAUNDRY A,FA FRONT LOADING,0-Month,1,3477.0,0.0,0.0,3477.0,521.55,3998.55
2023-07-09,2321016242,RECA,7233,,INV,JUL,2023,TPC,ML-EG42PBB(BS),TOSHIBA,"42L GRILL MICROWAVE, DIGITAL, STEEL, 220V, 60HZ - Black",SDA,MICROWAVE,BASIC,0-Month,1,781.74,-130.44,16.69,651.3,97.7,749.0
2023-07-20,2311043531,REUI,7287,,INV,JUL,2023,EAC,WWS30G22C,WHITE WESTINGHOUSE,Outdoor Split A/C 27400 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,2,1803.91,0.0,0.0,3607.82,541.18,4149.0
2023-07-16,2318002221,RECA,7233,,CM,JUL,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,-1,0.01,0.0,0.0,-0.01,-0.01,-0.02
2023-07-27,2311043983,REUI,7596,,INV,JUL,2023,EAC,MQ9E3AH/A,APPLE MACINTOSH,iPhone 14 Pro Max 256GB Deep Purple,TELECOM,MOBILES,SMART PHONES,0-Month,1,5042.61,-434.78,8.62,4607.83,691.18,5299.01
2023-08-01,2311045456,REUI,7561,,INV,AUG,2023,EAC,PIPE-30,WHITE WESTINGHOUSE,5 Meter copper pipe for 30K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-08-01,2311045449,REUI,1879,,INV,AUG,2023,EAC,IPHONE11-128GB-W,APPLE MACINTOSH,iPhone 11 128GB White,TELECOM,MOBILES,SMART PHONES,0-Month,1,2086.09,-189.63,9.09,1896.46,284.47,2180.93
2023-08-06,2311048642,REUI,7286,,INV,AUG,2023,EAC,IPHONE11-128GB-B,APPLE MACINTOSH,iPhone 11 128GB Black,TELECOM,MOBILES,SMART PHONES,0-Month,2,2694.78,-1217.56,22.59,4172.0,625.8,4797.8
2023-08-19,2321019566,RECA,7233,,INV,AUG,2023,TPC,TBA-36LMG5G089KS-SA,TOSHIBA,"Gas Cooker 90x60, 5 burner with Rotisserie & Convection - SS",HA,COOKING RANGE,GAS COOKER,0-Month,1,1999.13,0.0,0.0,1999.13,299.87,2299.0
2023-08-26,2311051868,RECA,7233,,INV,AUG,2023,EAC,FS-809,LOCAL,"Wall Mount Bracket 32""-70"" LCD/LED TV",CE,OTHERS,OTHERS,0-Month,1,33.92,-33.92,100.0,0.0,0.0,0.0
2023-08-27,2311051972,RECA,7233,,INV,AUG,2023,EAC,WWS30T22PC,WHITE WESTINGHOUSE,Outdoor Split A/C 27800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,6,2260.43,-4891.26,36.06,8671.32,1300.7,9972.02
2023-09-05,2311054644,REEM,6321,,INV,SEP,2023,EAC,MQ9E3AH/A,APPLE MACINTOSH,iPhone 14 Pro Max 256GB Deep Purple,TELECOM,MOBILES,SMART PHONES,0-Month,1,5042.61,-434.79,8.62,4607.82,691.18,5299.0
2023-09-21,2311063309,RECA,7233,,INV,SEP,2023,EAC,E7CM1-50GB,ELECTROLUX,"Coffee Maker, Black with Aroma - Explore 7",SDA,LHA,COFFEE MAKER,0-Month,1,433.91,-433.9,100.0,0.01,0.0,0.01
2023-09-27,2311064619,RECA,7233,,INV,SEP,2023,EAC,HS30CPI23,HISENSE,Indoor Split A/C 27000 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1782.17,-130.44,7.32,1651.73,247.76,1899.49
2023-09-28,2311064985,RECA,7233,,INV,SEP,2023,EAC,E7CM1-50GB,ELECTROLUX,"Coffee Maker, Black with Aroma - Explore 7",SDA,LHA,COFFEE MAKER,0-Month,1,433.91,-433.9,100.0,0.01,0.0,0.01
2023-09-30,2311065970,REUI,7561,,INV,SEP,2023,EAC,WWS24G23WI,WHITE WESTINGHOUSE,Indoor Split A/C 22100 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1303.91,0.0,0.0,1303.91,195.59,1499.5
2023-09-30,2311065955,RECA,7233,,INV,SEP,2023,EAC,QW-MB612K-WH3,SHARP,"Dish Washer, 12 Place Setting, 6 Programs - White",HA,DISH WASHER,FREE STANDING,0-Month,1,1129.57,-217.4,19.25,912.17,136.83,1049.0
2023-10-02,2311066195,RECA,4207,,INV,OCT,2023,EAC,WWS24K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 23000 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,3,1260.43,-312.99,8.28,3468.3,520.25,3988.55
2023-10-17,2311071546,REUI,7561,,INV,OCT,2023,EAC,PIPE V-30/36,WHITE WESTINGHOUSE,5 Meter copper pipe for 30K/36K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-10-25,2328001986,RECA,7233,,CM,OCT,2023,TPC,WFV0812WH,LG,WM FL 8KG/Elegant Metal Knob/Wi-Fi/Tempered Glass Door,HA,LAUNDRY A,FA FRONT LOADING,0-Month,-1,3303.0,1303.87,39.48,-1999.13,-299.86,-2298.99
2023-10-29,2321027578,REUI,7596,,INV,OCT,2023,TPC,GR-RT468WE-PMU(37),TOSHIBA,"Fridge 12.0 Cft (338L), Inverter - Satin Grey",HA,REFRIGERATORS,TOP MOUNT,0-Month,1,1999.13,-260.87,13.05,1738.26,260.73,1998.99
2023-10-31,2311073547,REUI,7596,,INV,OCT,2023,EAC,E7CM1-50GB,ELECTROLUX,"Coffee Maker, Black with Aroma - Explore 7",SDA,LHA,COFFEE MAKER,0-Month,1,433.91,-433.9,100.0,0.01,0.0,0.01
2023-07-20,2311043531,REUI,7287,,INV,JUL,2023,EAC,E7EK1-60BP,ELECTROLUX,"Stainless Steel Kettle, Matt Black, 1.7L",SDA,LHA,ELECTRIC KETTLE,0-Month,1,433.91,0.0,0.0,433.91,65.09,499.0
2023-07-25,2321017212,RECA,7233,,INV,JUL,2023,TPC,LT13CBBWIV,LG,Ref 2D 11.8 Cu. Ft / Inverter Compressor,HA,REFRIGERATORS,TOP MOUNT,0-Month,1,2260.0,0.0,0.0,2260.0,339.0,2599.0
2023-07-30,2311044139,REEM,3062,,INV,JUL,2023,EAC,MPUD3AH/A,APPLE MACINTOSH,iPhone 14 128GB Midnight,TELECOM,MOBILES,SMART PHONES,0-Month,1,3607.83,-695.66,19.28,2912.17,436.83,3349.0
2023-08-03,2311048443,RECA,7233,,INV,AUG,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-08-05,2311048634,REEM,5241,,INV,AUG,2023,EAC,MQ9E3AH/A,APPLE MACINTOSH,iPhone 14 Pro Max 256GB Deep Purple,TELECOM,MOBILES,SMART PHONES,0-Month,1,5042.61,-434.79,8.62,4607.82,691.18,5299.0
2023-08-10,2311049640,RECA,7233,,INV,AUG,2023,EAC,50DYAC40,DORA,"50 Inch, UHD 4K, Android 11, Dolby Audio, 2.1 HDMI",CE,LCD/LED TV,LED TV,0-Month,1,1173.04,-173.04,14.75,1000.0,150.0,1150.0
2023-08-20,2311051185,RECA,7233,,INV,AUG,2023,EAC,EK-EEWA7300AR,ELECTROLUX,KETTLE 2400W 1.7L  STAINLESS STEEL,SDA,LHA,ELECTRIC KETTLE,0-Month,2,260.0,-264.16,50.8,255.84,38.37,294.21
2023-08-20,2311051168,RECA,7233,,INV,AUG,2023,EAC,WWA20K22R,WHITE WESTINGHOUSE,Window A/C 18000 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,1,1303.48,-0.01,0.0,1303.47,195.52,1498.99
2023-08-29,2311052947,RECA,7233,,INV,AUG,2023,EAC,WWS24K23I,WHITE WESTINGHOUSE,Indoor split  A/C 23000 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1260.43,-43.47,3.45,1216.96,182.54,1399.5
2023-08-30,2321020861,RECA,7233,,INV,AUG,2023,TPC,WTS16HHDK,LG,WM TL 16KG/TurboWash3D™/Wi-Fi/Tub Clean/Steam/DD Motor,HA,LAUNDRY A,FA TOP LOADING,0-Month,1,3217.0,0.0,0.0,3217.0,482.55,3699.55
2023-09-05,2311054697,REUI,7596,,INV,SEP,2023,EAC,HS24CPVI23,HISENSE,Indoor Split A/C 24000 BTU Cool - Inverter - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1543.04,-30.43,1.97,1512.61,226.89,1739.5
2023-09-25,2311063655,RECA,7233,,INV,SEP,2023,EAC,65SUE9500,SKYWORTH,"SKYWORTH  65"" QLED Google TV UHD 4K HDR SMART TV",CE,LCD/LED TV,LED TV,0-Month,1,2086.0,-173.83,8.33,1912.17,286.82,2198.99
2023-09-26,2311063937,RECA,4207,,INV,SEP,2023,EAC,WWUF21KS,WHITE WESTINGHOUSE,21 Cu Ft. SS Upright Freezer Inverter Compressor R600a,HA,FREEZERS,UPRIGHT FREEZER,0-Month,1,3216.52,-478.26,14.87,2738.26,410.74,3149.0
2023-09-28,2311065264,RECA,4207,,INV,SEP,2023,EAC,EK-EER73DB,ELECTROLUX,FLOOR STICK RECHARGEABLE 14.4V,SDA,VACCUM CLEANERS,CANNISTER,0-Month,2,668.7,-1337.26,99.99,0.14,0.02,0.16
2023-10-17,2311071544,REUI,7561,,INV,OCT,2023,EAC,DS18T23WC,DORA,Outdoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A.,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,977.83,-65.22,6.67,912.61,136.89,1049.5
2023-10-29,2321027464,RECA,7233,,INV,OCT,2023,TPC,MM-EG34PB(BK),TOSHIBA,"34L GRILL MICROWAVE, DIGITAL, STEEL, 220V, 60HZ - Black",SDA,MICROWAVE,GRILL,0-Month,1,520.87,-43.48,8.35,477.39,71.61,549.0
2023-07-05,2311041537,RECA,7233,,INV,JUL,2023,EAC,WWS18G22C,WHITE WESTINGHOUSE,Outdoor Split A/C 17800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1130.0,0.0,0.0,1130.0,169.5,1299.5
2023-07-19,2311043480,RECA,7233,,INV,JUL,2023,EAC,43DYAC40,DORA,"43 Inch, FHD, Android 11, Dolby Audio, 1.4 HDMI",CE,LCD/LED TV,LED TV,0-Month,1,868.7,-173.92,20.02,694.78,104.22,799.0
2023-08-05,2311048568,REUI,7561,,INV,AUG,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-09-06,2321021702,REUI,7561,,INV,SEP,2023,TPC,WS1308XMT,LG,"WM FL Combo (13/7kg) with AI DD™ ,White color,ThinQ™ (Wi-Fi)",HA,LAUNDRY A,WASHER DRYER COMBO,0-Month,1,4260.0,0.0,0.0,4260.0,639.0,4899.0
2023-09-30,2311065924,RECA,4207,,INV,SEP,2023,EAC,WWFR21KS,WHITE WESTINGHOUSE,21 Cu Ft. SS Full Refrigerator Inverter Compressor R600a,HA,REFRIGERATORS,ALL REFRIGERATOR,0-Month,1,3216.52,-478.26,14.87,2738.26,410.74,3149.0
2023-07-05,2311041490,RECA,7233,,INV,JUL,2023,EAC,HS24CPO23,HISENSE,Outdoor Split A/C 23000 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1325.65,-30.43,2.3,1295.22,194.28,1489.5
2023-07-06,2321016073,RECA,7233,,INV,JUL,2023,TPC,TBA-24BMG4G089KS-SA,TOSHIBA,"Gas Cooker 60x60, 4 burner, Auto Ignition & Oven Light - SS",HA,COOKING RANGE,GAS COOKER,0-Month,1,1129.57,-86.96,7.7,1042.61,156.39,1199.0
2023-07-05,2311041545,RECA,7233,,INV,JUL,2023,EAC,WWA20K22R,WHITE WESTINGHOUSE,Window A/C 18000 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,3,1303.48,-0.03,0.0,3910.41,586.56,4496.97
2023-07-06,2321016190,REUI,7561,,INV,JUL,2023,TPC,AW-K800AUPBB(WW),TOSHIBA,"TL Washer 7kg,Pump,Great Wave,Glass Lid,60hz - White",HA,LAUNDRY A,FA TOP LOADING,0-Month,1,1303.48,0.0,0.0,1303.48,195.53,1499.01
2023-07-13,2311042359,REUI,7286,,INV,JUL,2023,EAC,PIPE-18/24,WHITE WESTINGHOUSE,4 Meter copper pipe for 18K/24K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,5,0.01,0.0,0.0,0.05,0.01,0.06
2023-07-17,2311042936,RECA,4207,,INV,JUL,2023,EAC,HUF48HAI23,HISENSE,"Free Stand AC Indoor Unit 48000 BTU , Heat Cool, Inverter",HVPAC,FS SPLITS,FS SPLITS,0-Month,1,3956.09,-197.8,5.0,3758.29,563.75,4322.04
2023-07-16,2311042927,RECA,7233,,INV,JUL,2023,EAC,DS18T23WI,DORA,Indoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,2,977.83,-130.44,6.67,1825.22,273.78,2099.0
2023-07-17,2311043010,REUI,1879,,INV,JUL,2023,EAC,DFR21KS,DORA,21 Cu Ft. SS Full Refrigerator Inverter Compressor R600a,HA,REFRIGERATORS,ALL REFRIGERATOR,0-Month,1,3042.61,-198.61,6.53,2844.0,426.6,3270.6
2023-07-20,2311043502,RECA,7233,,INV,JUL,2023,EAC,PIPE V-24,WHITE WESTINGHOUSE,4 Meter copper pipe for 24K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
